Frequency(Hz),Amp(dB),原始数据
47700000000,-10.33453471,-9.916376585
47710000000,-10.33698025,-9.928699368
47720000000,-10.33942599,-9.970507635
47730000000,-10.34187193,-9.941119367
47740000000,-10.34431806,-9.994652547
47750000000,-10.3467644,-9.988940684
47760000000,-10.34921093,-9.944287323
47770000000,-10.35165766,-10.02931575
47780000000,-10.3541046,-9.984849237
47790000000,-10.35655172,-10.05501108
47800000000,-10.35899905,-10.00652455
47810000000,-10.36144658,-10.10921294
47820000000,-10.3638943,-10.11389952
47830000000,-10.36634223,-10.17330884
47840000000,-10.36879035,-10.2115849
47850000000,-10.37123867,-10.28098713
47860000000,-10.37368719,-10.39367535
47870000000,-10.37613591,-10.4566094
47880000000,-10.37858483,-10.52294911
47890000000,-10.38103395,-10.59625432
47900000000,-10.38348326,-10.66128485
47910000000,-10.38593277,-10.63850029
47920000000,-10.38838249,-10.76221705
47930000000,-10.3908324,-10.75456053
47940000000,-10.39328251,-10.79064456
47950000000,-10.39573281,-10.75398298
47960000000,-10.39818332,-10.79968963
47970000000,-10.40063403,-10.82147834
47980000000,-10.40308493,-10.85566296
47990000000,-10.40553603,-10.81665732
48000000000,-10.40798734,-10.77928456
48010000000,-10.41043884,-10.76192845
48020000000,-10.41289053,-10.790197
48030000000,-10.41534243,-10.7236983
48040000000,-10.41779453,-10.72784042
48050000000,-10.42024682,-10.70323145
48060000000,-10.42269932,-10.80307947
48070000000,-10.42515201,-10.78559255
48080000000,-10.4276049,-10.83867951
48090000000,-10.43005799,-10.73636828
48100000000,-10.43251128,-10.8668075
48110000000,-10.43496476,-10.85234685
48120000000,-10.43741845,-10.84673599
48130000000,-10.43987233,-10.87062461
48140000000,-10.44232641,-10.86776237
48150000000,-10.4447807,-11.06499896
48160000000,-10.44723518,-11.13848402
48170000000,-10.44968986,-11.18495236
48180000000,-10.45214473,-11.31439325
48190000000,-10.45459981,-11.36758727
48200000000,-10.45705508,-11.48831503
48210000000,-10.45951056,-11.45455712
48220000000,-10.46196623,-11.60509414
48230000000,-10.4644221,-11.58180669
48240000000,-10.46687817,-11.61827536
48250000000,-10.46933444,-11.61378195
48260000000,-10.4717909,-11.72601983
48270000000,-10.47424757,-11.67898886
48280000000,-10.47670443,-11.64508895
48290000000,-10.4791615,-11.62452002
48300000000,-10.48161876,-11.59238198
48310000000,-10.48407622,-11.56037476
48320000000,-10.48653388,-11.59659827
48330000000,-10.48899173,-11.50565237
48340000000,-10.49144979,-11.44393326
48350000000,-10.49390804,-11.29323176
48360000000,-10.4963665,-11.45743824
48370000000,-10.49882515,-11.29494309
48380000000,-10.501284,-11.31173667
48390000000,-10.50374305,-11.25140938
48400000000,-10.5062023,-11.29015158
48410000000,-10.50866174,-11.26585366
48420000000,-10.51112139,-11.40230702
48430000000,-10.51358123,-11.33430762
48440000000,-10.51604128,-11.37825263
48450000000,-10.51850152,-11.48643923
48460000000,-10.52096196,-11.49796461
48470000000,-10.5234226,-11.55892594
48480000000,-10.52588343,-11.69982042
48490000000,-10.52834447,-11.73294522
48500000000,-10.5308057,-11.84919844
48510000000,-10.53326714,-11.86619193
48520000000,-10.53572877,-11.97414808
48530000000,-10.5381906,-12.1049896
48540000000,-10.54065263,-11.99303916
48550000000,-10.54311486,-12.10391944
48560000000,-10.54557728,-12.04625314
48570000000,-10.54803991,-12.19136294
48580000000,-10.55050273,-12.11527141
48590000000,-10.55296575,-12.14308309
48600000000,-10.55542898,-12.07746444
48610000000,-10.5578924,-12.05047709
48620000000,-10.56035601,-11.93308269
48630000000,-10.56281983,-11.93284286
48640000000,-10.56528385,-11.77161924
48650000000,-10.56774806,-11.80167346
48660000000,-10.57021248,-11.72566716
48670000000,-10.57267709,-11.57677293
48680000000,-10.5751419,-11.4677325
48690000000,-10.57760691,-11.40871448
48700000000,-10.58007212,-11.54068756
48710000000,-10.58253752,-11.46332043
48720000000,-10.58500313,-11.34508175
48730000000,-10.58746893,-11.34174022
48740000000,-10.58993493,-11.27366451
48750000000,-10.59240114,-11.39032017
48760000000,-10.59486753,-11.34799333
48770000000,-10.59733413,-11.33268642
48780000000,-10.59980093,-11.40229792
48790000000,-10.60226793,-11.48342629
48800000000,-10.60473512,-11.54976998
48810000000,-10.60720251,-11.55362746
48820000000,-10.60967011,-11.59919719
48830000000,-10.6121379,-11.61857766
48840000000,-10.61460589,-11.62441089
48850000000,-10.61707407,-11.64726817
48860000000,-10.61954246,-11.80784472
48870000000,-10.62201105,-11.63133575
48880000000,-10.62447983,-11.71213647
48890000000,-10.62694881,-11.59714209
48900000000,-10.62941799,-11.65164782
48910000000,-10.63188737,-11.57204888
48920000000,-10.63435695,-11.50573126
48930000000,-10.63682673,-11.46219532
48940000000,-10.6392967,-11.33939481
48950000000,-10.64176688,-11.31358303
48960000000,-10.64423725,-11.20241326
48970000000,-10.64670782,-11.17113879
48980000000,-10.64917859,-11.10751292
48990000000,-10.65164956,-11.12438893
49000000000,-10.65412073,-11.04592057
49010000000,-10.6565921,-10.96128406
49020000000,-10.65906366,-10.82998806
49030000000,-10.66153543,-10.84884378
49040000000,-10.66400739,-10.80846242
49050000000,-10.66647955,-10.76755518
49060000000,-10.66895191,-10.70193326
49070000000,-10.67142447,-10.68410787
49080000000,-10.67389723,-10.7895902
49090000000,-10.67637018,-10.77839089
49100000000,-10.67884334,-10.74261815
49110000000,-10.68131669,-10.65157957
49120000000,-10.68379024,-10.7052827
49130000000,-10.68626399,-10.75563514
49140000000,-10.68873794,-10.77454445
49150000000,-10.69121209,-10.69731821
49160000000,-10.69368644,-10.74916399
49170000000,-10.69616098,-10.85008898
49180000000,-10.69863572,-10.83499488
49190000000,-10.70111067,-10.84217925
49200000000,-10.70358581,-10.88923954
49210000000,-10.70606115,-10.96617322
49220000000,-10.70853669,-10.94877775
49230000000,-10.71101242,-10.9407506
49240000000,-10.71348836,-11.00268922
49250000000,-10.71596449,-11.01269099
49260000000,-10.71844083,-11.00224197
49270000000,-10.72091736,-11.02120561
49280000000,-10.72339409,-11.05404266
49290000000,-10.72587102,-11.04721389
49300000000,-10.72834815,-10.99408006
49310000000,-10.73082547,-11.01500193
49320000000,-10.733303,-10.98634027
49330000000,-10.73578072,-10.93835583
49340000000,-10.73825864,-10.94492017
49350000000,-10.74073676,-11.04567083
49360000000,-10.74321508,-10.92617029
49370000000,-10.7456936,-11.00398109
49380000000,-10.74817232,-10.98406574
49390000000,-10.75065124,-10.91418679
49400000000,-10.75313035,-10.94930675
49410000000,-10.75560966,-10.94388817
49420000000,-10.75808917,-10.88249128
49430000000,-10.76056888,-10.95202142
49440000000,-10.76304879,-10.95342748
49450000000,-10.7655289,-11.01795583
49460000000,-10.76800921,-11.01285281
49470000000,-10.77048971,-10.96666477
49480000000,-10.77297042,-11.08963806
49490000000,-10.77545132,-11.15801904
49500000000,-10.77793242,-11.27085408
49510000000,-10.78041372,-11.35881554
49520000000,-10.78289522,-11.4917508
49530000000,-10.78537692,-11.58002067
49540000000,-10.78785881,-11.62428598
49550000000,-10.79034091,-11.68600756
49560000000,-10.7928232,-11.8518462
49570000000,-10.79530569,-12.00956275
49580000000,-10.79778838,-12.05671802
49590000000,-10.80027127,-12.08256386
49600000000,-10.80275436,-12.19327141
49610000000,-10.80523764,-12.28366908
49620000000,-10.80772113,-12.2406849
49630000000,-10.81020481,-12.26524691
49640000000,-10.81268869,-12.31678311
49650000000,-10.81517278,-12.31242156
49660000000,-10.81765706,-12.31369026
49670000000,-10.82014153,-12.36651828
49680000000,-10.82262621,-12.36458248
49690000000,-10.82511109,-12.26082696
49700000000,-10.82759616,-12.28170087
49710000000,-10.83008143,-12.18435334
49720000000,-10.8325669,-12.22063353
49730000000,-10.83505258,-12.13919059
49740000000,-10.83753844,-12.05917365
49750000000,-10.84002451,-11.91383187
49760000000,-10.84251078,-12.00730208
49770000000,-10.84499724,-12.04297034
49780000000,-10.84748391,-12.06440964
49790000000,-10.84997077,-11.94659297
49800000000,-10.85245783,-12.13749333
49810000000,-10.85494509,-12.2531837
49820000000,-10.85743255,-12.35093708
49830000000,-10.8599202,-12.33032644
49840000000,-10.86240806,-12.37932699
49850000000,-10.86489611,-12.53404427
49860000000,-10.86738437,-12.60440603
49870000000,-10.86987282,-12.89774053
49880000000,-10.87236147,-12.93597601
49890000000,-10.87485032,-13.05494071
49900000000,-10.87733937,-13.0904629
49910000000,-10.87982861,-13.14877081
49920000000,-10.88231806,-13.23659257
49930000000,-10.8848077,-13.45273984
49940000000,-10.88729754,-13.22759239
49950000000,-10.88978758,-13.3904263
49960000000,-10.89227782,-13.45941766
49970000000,-10.89476826,-13.42914256
49980000000,-10.8972589,-13.41197709
49990000000,-10.89974973,-13.43379734
50000000000,-10.90224077,-13.24007939
50010000000,-10.904732,
50020000000,-10.90722343,
50030000000,-10.90971506,
50040000000,-10.91220689,
50050000000,-10.91469892,
50060000000,-10.91719115,
50070000000,-10.91968357,
50080000000,-10.92217619,
50090000000,-10.92466902,
50100000000,-10.92716204,
50110000000,-10.92965526,
50120000000,-10.93214868,
50130000000,-10.93464229,
50140000000,-10.93713611,
50150000000,-10.93963012,
50160000000,-10.94212433,
50170000000,-10.94461875,
50180000000,-10.94711336,
50190000000,-10.94960817,
50200000000,-10.95210317,
50210000000,-10.95459838,
50220000000,-10.95709378,
50230000000,-10.95958939,
50240000000,-10.96208519,
50250000000,-10.96458119,
50260000000,-10.96707739,
50270000000,-10.96957379,
50280000000,-10.97207038,
50290000000,-10.97456718,
50300000000,-10.97706417,
50310000000,-10.97956137,
50320000000,-10.98205876,
50330000000,-10.98455635,
50340000000,-10.98705414,
50350000000,-10.98955213,
50360000000,-10.99205031,
50370000000,-10.9945487,
50380000000,-10.99704728,
50390000000,-10.99954606,
50400000000,-11.00204504,
50410000000,-11.00454422,
50420000000,-11.0070436,
50430000000,-11.00954318,
50440000000,-11.01204295,
50450000000,-11.01454293,
50460000000,-11.0170431,
50470000000,-11.01954347,
50480000000,-11.02204404,
50490000000,-11.02454481,
50500000000,-11.02704578,
50510000000,-11.02954694,
50520000000,-11.03204831,
50530000000,-11.03454987,
50540000000,-11.03705163,
50550000000,-11.03955359,
50560000000,-11.04205575,
50570000000,-11.04455811,
50580000000,-11.04706067,
50590000000,-11.04956342,
50600000000,-11.05206638,
50610000000,-11.05456953,
50620000000,-11.05707288,
50630000000,-11.05957643,
50640000000,-11.06208018,
50650000000,-11.06458413,
50660000000,-11.06708827,
50670000000,-11.06959262,
50680000000,-11.07209716,
50690000000,-11.0746019,
50700000000,-11.07710685,
50710000000,-11.07961198,
50720000000,-11.08211732,
50730000000,-11.08462286,
50740000000,-11.08712859,
50750000000,-11.08963453,
50760000000,-11.09214066,
50770000000,-11.09464699,
50780000000,-11.09715352,
50790000000,-11.09966025,
50800000000,-11.10216718,
50810000000,-11.10467431,
50820000000,-11.10718163,
50830000000,-11.10968915,
50840000000,-11.11219688,
50850000000,-11.1147048,
50860000000,-11.11721292,
50870000000,-11.11972123,
50880000000,-11.12222975,
50890000000,-11.12473847,
50900000000,-11.12724738,
50910000000,-11.12975649,
50920000000,-11.1322658,
50930000000,-11.13477531,
50940000000,-11.13728502,
50950000000,-11.13979493,
50960000000,-11.14230504,
50970000000,-11.14481534,
50980000000,-11.14732584,
50990000000,-11.14983655,
51000000000,-11.15234745,
51010000000,-11.15485855,
51020000000,-11.15736984,
51030000000,-11.15988134,
51040000000,-11.16239304,
51050000000,-11.16490493,
51060000000,-11.16741702,
51070000000,-11.16992931,
51080000000,-11.1724418,
51090000000,-11.17495449,
51100000000,-11.17746738,
51110000000,-11.17998046,
51120000000,-11.18249375,
51130000000,-11.18500723,
51140000000,-11.18752091,
51150000000,-11.1900348,
51160000000,-11.19254887,
51170000000,-11.19506315,
51180000000,-11.19757763,
51190000000,-11.2000923,
51200000000,-11.20260718,
51210000000,-11.20512225,
51220000000,-11.20763752,
51230000000,-11.21015299,
51240000000,-11.21266866,
51250000000,-11.21518453,
51260000000,-11.21770059,
51270000000,-11.22021686,
51280000000,-11.22273332,
51290000000,-11.22524998,
51300000000,-11.22776684,
51310000000,-11.2302839,
51320000000,-11.23280116,
51330000000,-11.23531862,
51340000000,-11.23783627,
51350000000,-11.24035413,
51360000000,-11.24287218,
51370000000,-11.24539043,
51380000000,-11.24790888,
51390000000,-11.25042753,
51400000000,-11.25294638,
51410000000,-11.25546542,
51420000000,-11.25798467,
51430000000,-11.26050411,
51440000000,-11.26302375,
51450000000,-11.26554359,
51460000000,-11.26806363,
51470000000,-11.27058387,
51480000000,-11.27310431,
51490000000,-11.27562494,
51500000000,-11.27814577,
51510000000,-11.28066681,
51520000000,-11.28318804,
51530000000,-11.28570947,
51540000000,-11.2882311,
51550000000,-11.29075292,
51560000000,-11.29327495,
51570000000,-11.29579717,
51580000000,-11.2983196,
51590000000,-11.30084222,
51600000000,-11.30336504,
51610000000,-11.30588806,
51620000000,-11.30841128,
51630000000,-11.31093469,
51640000000,-11.31345831,
51650000000,-11.31598212,
51660000000,-11.31850613,
51670000000,-11.32103035,
51680000000,-11.32355476,
51690000000,-11.32607936,
51700000000,-11.32860417,
51710000000,-11.33112918,
51720000000,-11.33365438,
51730000000,-11.33617978,
51740000000,-11.33870539,
51750000000,-11.34123119,
51760000000,-11.34375719,
51770000000,-11.34628338,
51780000000,-11.34880978,
51790000000,-11.35133637,
51800000000,-11.35386317,
51810000000,-11.35639016,
51820000000,-11.35891735,
51830000000,-11.36144474,
51840000000,-11.36397233,
51850000000,-11.36650012,
51860000000,-11.3690281,
51870000000,-11.37155629,
51880000000,-11.37408467,
51890000000,-11.37661325,
51900000000,-11.37914203,
51910000000,-11.38167101,
51920000000,-11.38420019,
51930000000,-11.38672957,
51940000000,-11.38925914,
51950000000,-11.39178891,
51960000000,-11.39431889,
51970000000,-11.39684906,
51980000000,-11.39937943,
51990000000,-11.40191,
52000000000,-11.40444076,
52010000000,-11.40697173,
52020000000,-11.40950289,
52030000000,-11.41203426,
52040000000,-11.41456582,
52050000000,-11.41709758,
52060000000,-11.41962954,
52070000000,-11.4221617,
52080000000,-11.42469405,
52090000000,-11.42722661,
52100000000,-11.42975936,
52110000000,-11.43229231,
52120000000,-11.43482546,
52130000000,-11.43735881,
52140000000,-11.43989236,
52150000000,-11.44242611,
52160000000,-11.44496005,
52170000000,-11.4474942,
52180000000,-11.45002854,
52190000000,-11.45256308,
52200000000,-11.45509782,
52210000000,-11.45763276,
52220000000,-11.4601679,
52230000000,-11.46270324,
52240000000,-11.46523877,
52250000000,-11.46777451,
52260000000,-11.47031044,
52270000000,-11.47284657,
52280000000,-11.4753829,
52290000000,-11.47791943,
52300000000,-11.48045615,
52310000000,-11.48299308,
52320000000,-11.4855302,
52330000000,-11.48806753,
52340000000,-11.49060505,
52350000000,-11.49314277,
52360000000,-11.49568069,
52370000000,-11.4982188,
52380000000,-11.50075712,
52390000000,-11.50329564,
52400000000,-11.50583435,
52410000000,-11.50837326,
52420000000,-11.51091237,
52430000000,-11.51345168,
52440000000,-11.51599119,
52450000000,-11.5185309,
52460000000,-11.5210708,
52470000000,-11.52361091,
52480000000,-11.52615121,
52490000000,-11.52869171,
52500000000,-11.53123241,
52510000000,-11.53377331,
52520000000,-11.53631441,
52530000000,-11.53885571,
52540000000,-11.5413972,
52550000000,-11.54393889,
52560000000,-11.54648079,
52570000000,-11.54902288,
52580000000,-11.55156517,
52590000000,-11.55410765,
52600000000,-11.55665034,
52610000000,-11.55919323,
52620000000,-11.56173631,
52630000000,-11.56427959,
52640000000,-11.56682308,
52650000000,-11.56936676,
52660000000,-11.57191063,
52670000000,-11.57445471,
52680000000,-11.57699899,
52690000000,-11.57954346,
52700000000,-11.58208814,
52710000000,-11.58463301,
52720000000,-11.58717808,
52730000000,-11.58972335,
52740000000,-11.59226882,
52750000000,-11.59481448,
52760000000,-11.59736035,
52770000000,-11.59990641,
52780000000,-11.60245268,
52790000000,-11.60499914,
52800000000,-11.6075458,
52810000000,-11.61009266,
52820000000,-11.61263971,
52830000000,-11.61518697,
52840000000,-11.61773443,
52850000000,-11.62028208,
52860000000,-11.62282993,
52870000000,-11.62537798,
52880000000,-11.62792623,
52890000000,-11.63047468,
52900000000,-11.63302333,
52910000000,-11.63557217,
52920000000,-11.63812122,
52930000000,-11.64067046,
52940000000,-11.6432199,
52950000000,-11.64576954,
52960000000,-11.64831938,
52970000000,-11.65086942,
52980000000,-11.65341965,
52990000000,-11.65597009,
53000000000,-11.65852072,
53010000000,-11.66107155,
53020000000,-11.66362258,
53030000000,-11.66617381,
53040000000,-11.66872524,
53050000000,-11.67127687,
53060000000,-11.67382869,
53070000000,-11.67638072,
53080000000,-11.67893294,
53090000000,-11.68148536,
53100000000,-11.68403798,
53110000000,-11.6865908,
53120000000,-11.68914382,
53130000000,-11.69169703,
53140000000,-11.69425045,
53150000000,-11.69680406,
53160000000,-11.69935787,
53170000000,-11.70191189,
53180000000,-11.7044661,
53190000000,-11.7070205,
53200000000,-11.70957511,
53210000000,-11.71212992,
53220000000,-11.71468492,
53230000000,-11.71724012,
53240000000,-11.71979552,
53250000000,-11.72235112,
53260000000,-11.72490692,
53270000000,-11.72746292,
53280000000,-11.73001912,
53290000000,-11.73257551,
53300000000,-11.7351321,
53310000000,-11.7376889,
53320000000,-11.74024589,
53330000000,-11.74280308,
53340000000,-11.74536046,
53350000000,-11.74791805,
53360000000,-11.75047584,
53370000000,-11.75303382,
53380000000,-11.755592,
53390000000,-11.75815038,
53400000000,-11.76070896,
53410000000,-11.76326774,
53420000000,-11.76582672,
53430000000,-11.7683859,
53440000000,-11.77094527,
53450000000,-11.77350484,
53460000000,-11.77606462,
53470000000,-11.77862459,
53480000000,-11.78118476,
53490000000,-11.78374512,
53500000000,-11.78630569,
53510000000,-11.78886646,
53520000000,-11.79142742,
53530000000,-11.79398858,
53540000000,-11.79654994,
53550000000,-11.7991115,
53560000000,-11.80167326,
53570000000,-11.80423522,
53580000000,-11.80679738,
53590000000,-11.80935973,
53600000000,-11.81192228,
53610000000,-11.81448504,
53620000000,-11.81704799,
53630000000,-11.81961114,
53640000000,-11.82217448,
53650000000,-11.82473803,
53660000000,-11.82730178,
53670000000,-11.82986572,
53680000000,-11.83242986,
53690000000,-11.8349942,
53700000000,-11.83755874,
53710000000,-11.84012348,
53720000000,-11.84268842,
53730000000,-11.84525355,
53740000000,-11.84781889,
53750000000,-11.85038442,
53760000000,-11.85295015,
53770000000,-11.85551609,
53780000000,-11.85808221,
53790000000,-11.86064854,
53800000000,-11.86321507,
53810000000,-11.86578179,
53820000000,-11.86834872,
53830000000,-11.87091584,
53840000000,-11.87348316,
53850000000,-11.87605068,
53860000000,-11.8786184,
53870000000,-11.88118632,
53880000000,-11.88375443,
53890000000,-11.88632275,
53900000000,-11.88889126,
53910000000,-11.89145997,
53920000000,-11.89402888,
53930000000,-11.89659799,
53940000000,-11.8991673,
53950000000,-11.90173681,
53960000000,-11.90430651,
53970000000,-11.90687642,
53980000000,-11.90944652,
53990000000,-11.91201682,
54000000000,-11.91458732,
54010000000,-11.91715802,
54020000000,-11.91972892,
54030000000,-11.92230001,
54040000000,-11.92487131,
54050000000,-11.9274428,
54060000000,-11.93001449,
54070000000,-11.93258638,
54080000000,-11.93515847,
54090000000,-11.93773076,
54100000000,-11.94030324,
54110000000,-11.94287593,
54120000000,-11.94544881,
54130000000,-11.9480219,
54140000000,-11.95059518,
54150000000,-11.95316866,
54160000000,-11.95574234,
54170000000,-11.95831621,
54180000000,-11.96089029,
54190000000,-11.96346456,
54200000000,-11.96603904,
54210000000,-11.96861371,
54220000000,-11.97118858,
54230000000,-11.97376365,
54240000000,-11.97633892,
54250000000,-11.97891438,
54260000000,-11.98149005,
54270000000,-11.98406591,
54280000000,-11.98664197,
54290000000,-11.98921823,
54300000000,-11.99179469,
54310000000,-11.99437135,
54320000000,-11.99694821,
54330000000,-11.99952527,
54340000000,-12.00210252,
54350000000,-12.00467997,
54360000000,-12.00725762,
54370000000,-12.00983548,
54380000000,-12.01241352,
54390000000,-12.01499177,
54400000000,-12.01757022,
54410000000,-12.02014886,
54420000000,-12.02272771,
54430000000,-12.02530675,
54440000000,-12.02788599,
54450000000,-12.03046543,
54460000000,-12.03304507,
54470000000,-12.03562491,
54480000000,-12.03820494,
54490000000,-12.04078518,
54500000000,-12.04336561,
54510000000,-12.04594624,
54520000000,-12.04852707,
54530000000,-12.0511081,
54540000000,-12.05368933,
54550000000,-12.05627075,
54560000000,-12.05885238,
54570000000,-12.0614342,
54580000000,-12.06401623,
54590000000,-12.06659845,
54600000000,-12.06918087,
54610000000,-12.07176348,
54620000000,-12.0743463,
54630000000,-12.07692932,
54640000000,-12.07951253,
54650000000,-12.08209594,
54660000000,-12.08467956,
54670000000,-12.08726337,
54680000000,-12.08984738,
54690000000,-12.09243158,
54700000000,-12.09501599,
54710000000,-12.09760059,
54720000000,-12.1001854,
54730000000,-12.1027704,
54740000000,-12.1053556,
54750000000,-12.107941,
54760000000,-12.1105266,
54770000000,-12.1131124,
54780000000,-12.11569839,
54790000000,-12.11828459,
54800000000,-12.12087098,
54810000000,-12.12345757,
54820000000,-12.12604436,
54830000000,-12.12863135,
54840000000,-12.13121854,
54850000000,-12.13380592,
54860000000,-12.13639351,
54870000000,-12.13898129,
54880000000,-12.14156928,
54890000000,-12.14415746,
54900000000,-12.14674584,
54910000000,-12.14933441,
54920000000,-12.15192319,
54930000000,-12.15451217,
54940000000,-12.15710134,
54950000000,-12.15969071,
54960000000,-12.16228029,
54970000000,-12.16487006,
54980000000,-12.16746002,
54990000000,-12.17005019,
55000000000,-12.17264056,
55010000000,-12.17523112,
55020000000,-12.17782189,
55030000000,-12.18041285,
55040000000,-12.18300401,
55050000000,-12.18559537,
55060000000,-12.18818693,
55070000000,-12.19077868,
55080000000,-12.19337064,
55090000000,-12.19596279,
55100000000,-12.19855515,
55110000000,-12.2011477,
55120000000,-12.20374045,
55130000000,-12.2063334,
55140000000,-12.20892655,
55150000000,-12.21151989,
55160000000,-12.21411344,
55170000000,-12.21670718,
55180000000,-12.21930112,
55190000000,-12.22189526,
55200000000,-12.2244896,
55210000000,-12.22708414,
55220000000,-12.22967888,
55230000000,-12.23227381,
55240000000,-12.23486895,
55250000000,-12.23746428,
55260000000,-12.24005981,
55270000000,-12.24265554,
55280000000,-12.24525147,
55290000000,-12.2478476,
55300000000,-12.25044392,
55310000000,-12.25304045,
55320000000,-12.25563717,
55330000000,-12.2582341,
55340000000,-12.26083122,
55350000000,-12.26342854,
55360000000,-12.26602605,
55370000000,-12.26862377,
55380000000,-12.27122169,
55390000000,-12.2738198,
55400000000,-12.27641811,
55410000000,-12.27901662,
55420000000,-12.28161533,
55430000000,-12.28421424,
55440000000,-12.28681335,
55450000000,-12.28941266,
55460000000,-12.29201216,
55470000000,-12.29461187,
55480000000,-12.29721177,
55490000000,-12.29981187,
55500000000,-12.30241217,
55510000000,-12.30501267,
55520000000,-12.30761336,
55530000000,-12.31021426,
55540000000,-12.31281535,
55550000000,-12.31541664,
55560000000,-12.31801814,
55570000000,-12.32061983,
55580000000,-12.32322172,
55590000000,-12.3258238,
55600000000,-12.32842609,
55610000000,-12.33102857,
55620000000,-12.33363126,
55630000000,-12.33623414,
55640000000,-12.33883722,
55650000000,-12.3414405,
55660000000,-12.34404398,
55670000000,-12.34664765,
55680000000,-12.34925153,
55690000000,-12.3518556,
55700000000,-12.35445988,
55710000000,-12.35706435,
55720000000,-12.35966902,
55730000000,-12.36227389,
55740000000,-12.36487895,
55750000000,-12.36748422,
55760000000,-12.37008968,
55770000000,-12.37269535,
55780000000,-12.37530121,
55790000000,-12.37790727,
55800000000,-12.38051353,
55810000000,-12.38311999,
55820000000,-12.38572664,
55830000000,-12.3883335,
55840000000,-12.39094055,
55850000000,-12.39354781,
55860000000,-12.39615526,
55870000000,-12.39876291,
55880000000,-12.40137076,
55890000000,-12.4039788,
55900000000,-12.40658705,
55910000000,-12.4091955,
55920000000,-12.41180414,
55930000000,-12.41441298,
55940000000,-12.41702202,
55950000000,-12.41963126,
55960000000,-12.4222407,
55970000000,-12.42485034,
55980000000,-12.42746017,
55990000000,-12.4300702,
56000000000,-12.43268044,
56010000000,-12.43529087,
56020000000,-12.4379015,
56030000000,-12.44051233,
56040000000,-12.44312335,
56050000000,-12.44573458,
56060000000,-12.44834601,
56070000000,-12.45095763,
56080000000,-12.45356945,
56090000000,-12.45618147,
56100000000,-12.45879369,
56110000000,-12.46140611,
56120000000,-12.46401872,
56130000000,-12.46663154,
56140000000,-12.46924455,
56150000000,-12.47185777,
56160000000,-12.47447118,
56170000000,-12.47708479,
56180000000,-12.4796986,
56190000000,-12.4823126,
56200000000,-12.48492681,
56210000000,-12.48754121,
56220000000,-12.49015582,
56230000000,-12.49277062,
56240000000,-12.49538562,
56250000000,-12.49800082,
56260000000,-12.50061622,
56270000000,-12.50323181,
56280000000,-12.50584761,
56290000000,-12.5084636,
56300000000,-12.5110798,
56310000000,-12.51369619,
56320000000,-12.51631278,
56330000000,-12.51892957,
56340000000,-12.52154655,
56350000000,-12.52416374,
56360000000,-12.52678112,
56370000000,-12.52939871,
56380000000,-12.53201649,
56390000000,-12.53463447,
56400000000,-12.53725265,
56410000000,-12.53987103,
56420000000,-12.5424896,
56430000000,-12.54510838,
56440000000,-12.54772735,
56450000000,-12.55034652,
56460000000,-12.5529659,
56470000000,-12.55558547,
56480000000,-12.55820523,
56490000000,-12.5608252,
56500000000,-12.56344537,
56510000000,-12.56606573,
56520000000,-12.56868629,
56530000000,-12.57130706,
56540000000,-12.57392802,
56550000000,-12.57654918,
56560000000,-12.57917053,
56570000000,-12.58179209,
56580000000,-12.58441385,
56590000000,-12.5870358,
56600000000,-12.58965795,
56610000000,-12.5922803,
56620000000,-12.59490285,
56630000000,-12.5975256,
56640000000,-12.60014855,
56650000000,-12.60277169,
56660000000,-12.60539504,
56670000000,-12.60801858,
56680000000,-12.61064232,
56690000000,-12.61326626,
56700000000,-12.6158904,
56710000000,-12.61851474,
56720000000,-12.62113928,
56730000000,-12.62376401,
56740000000,-12.62638895,
56750000000,-12.62901408,
56760000000,-12.63163941,
56770000000,-12.63426494,
56780000000,-12.63689067,
56790000000,-12.6395166,
56800000000,-12.64214272,
56810000000,-12.64476905,
56820000000,-12.64739557,
56830000000,-12.65002229,
56840000000,-12.65264921,
56850000000,-12.65527633,
56860000000,-12.65790365,
56870000000,-12.66053116,
56880000000,-12.66315888,
56890000000,-12.66578679,
56900000000,-12.66841491,
56910000000,-12.67104322,
56920000000,-12.67367173,
56930000000,-12.67630044,
56940000000,-12.67892934,
56950000000,-12.68155845,
56960000000,-12.68418775,
56970000000,-12.68681726,
56980000000,-12.68944696,
56990000000,-12.69207686,
57000000000,-12.69470696,
57010000000,-12.69733725,
57020000000,-12.69996775,
57030000000,-12.70259845,
57040000000,-12.70522934,
57050000000,-12.70786043,
57060000000,-12.71049172,
57070000000,-12.71312321,
57080000000,-12.7157549,
57090000000,-12.71838679,
57100000000,-12.72101887,
57110000000,-12.72365116,
57120000000,-12.72628364,
57130000000,-12.72891632,
57140000000,-12.7315492,
57150000000,-12.73418228,
57160000000,-12.73681556,
57170000000,-12.73944904,
57180000000,-12.74208271,
57190000000,-12.74471658,
57200000000,-12.74735066,
57210000000,-12.74998493,
57220000000,-12.7526194,
57230000000,-12.75525407,
57240000000,-12.75788893,
57250000000,-12.760524,
57260000000,-12.76315926,
57270000000,-12.76579473,
57280000000,-12.76843039,
57290000000,-12.77106625,
57300000000,-12.77370231,
57310000000,-12.77633856,
57320000000,-12.77897502,
57330000000,-12.78161168,
57340000000,-12.78424853,
57350000000,-12.78688558,
57360000000,-12.78952283,
57370000000,-12.79216028,
57380000000,-12.79479793,
