Frequency(Hz),Amp(dB),原始数据
47440000000,-9.439367455,-9.553315874
47450000000,-9.441522742,-9.64935411
47460000000,-9.443678173,-9.736415171
47470000000,-9.445833746,-9.721024376
47480000000,-9.447989462,-9.744307047
47490000000,-9.450145322,-9.822388478
47500000000,-9.452301325,-9.967732196
47510000000,-9.454457471,-9.975107079
47520000000,-9.45661376,-10.05614376
47530000000,-9.458770192,-10.01627288
47540000000,-9.460926767,-10.10512507
47550000000,-9.463083486,-10.13213096
47560000000,-9.465240347,-10.11382119
47570000000,-9.467397352,-10.1126264
47580000000,-9.4695545,-10.13959534
47590000000,-9.471711791,-10.07175762
47600000000,-9.473869225,-10.02334662
47610000000,-9.476026802,-9.866097001
47620000000,-9.478184523,-9.8392434
47630000000,-9.480342387,-9.766720461
47640000000,-9.482500393,-9.684262827
47650000000,-9.484658543,-9.589805142
47660000000,-9.486816836,-9.494180629
47670000000,-9.488975272,-9.518041306
47680000000,-9.491133852,-9.398215536
47690000000,-9.493292574,-9.378721301
47700000000,-9.49545144,-9.333076585
47710000000,-9.497610448,-9.287099368
47720000000,-9.4997696,-9.265007635
47730000000,-9.501928895,-9.193419367
47740000000,-9.504088334,-9.298952547
47750000000,-9.506247915,-9.321740684
47760000000,-9.508407639,-9.316187323
47770000000,-9.510567507,-9.291415747
47780000000,-9.512727518,-9.430549237
47790000000,-9.514887672,-9.428111076
47800000000,-9.517047969,-9.403924548
47810000000,-9.519208409,-9.589412935
47820000000,-9.521368992,-9.51769952
47830000000,-9.523529718,-9.577708836
47840000000,-9.525690588,-9.590184901
47850000000,-9.527851601,-9.624187128
47860000000,-9.530012757,-9.669475349
47870000000,-9.532174056,-9.651209398
47880000000,-9.534335498,-9.67714911
47890000000,-9.536497083,-9.631954316
47900000000,-9.538658812,-9.55998485
47910000000,-9.540820683,-9.520100287
47920000000,-9.542982698,-9.455917052
47930000000,-9.545144856,-9.422060532
47940000000,-9.547307157,-9.388244563
47950000000,-9.549469601,-9.358682983
47960000000,-9.551632188,-9.201089631
47970000000,-9.553794919,-9.184778343
47980000000,-9.555957792,-9.128762959
47990000000,-9.558120809,-9.057357316
48000000000,-9.560283969,-8.975784561
48010000000,-9.562447272,-8.929828452
48020000000,-9.564610718,-8.854597005
48030000000,-9.566774307,-8.816798302
48040000000,-9.56893804,-8.809240424
48050000000,-9.571101915,-8.801131452
48060000000,-9.573265934,-8.816279469
48070000000,-9.575430096,-8.949092554
48080000000,-9.577594401,-8.89217951
48090000000,-9.579758849,-8.900068278
48100000000,-9.58192344,-9.096207498
48110000000,-9.584088175,-9.030446845
48120000000,-9.586253052,-9.060635992
48130000000,-9.588418073,-9.05222461
48140000000,-9.590583237,-9.078662375
48150000000,-9.592748544,-9.126698958
48160000000,-9.594913994,-9.167684024
48170000000,-9.597079587,-9.191852363
48180000000,-9.599245324,-9.196493246
48190000000,-9.601411203,-9.169187269
48200000000,-9.603577226,-9.235215029
48210000000,-9.605743392,-9.197357121
48220000000,-9.607909701,-9.138194143
48230000000,-9.610076153,-9.10830669
48240000000,-9.612242748,-9.148275359
48250000000,-9.614409487,-9.156881947
48260000000,-9.616576368,-9.105119831
48270000000,-9.618743393,-9.043988858
48280000000,-9.620910561,-8.998788947
48290000000,-9.623077872,-9.078620015
48300000000,-9.625245326,-8.951981981
48310000000,-9.627412923,-8.936874761
48320000000,-9.629580664,-8.921198275
48330000000,-9.631748547,-8.858852371
48340000000,-9.633916574,-8.85223326
48350000000,-9.636084744,-8.785331757
48360000000,-9.638253057,-8.83853824
48370000000,-9.640421513,-8.776943085
48380000000,-9.642590112,-8.777836672
48390000000,-9.644758854,-8.852209378
48400000000,-9.64692774,-8.795651581
48410000000,-9.649096769,-8.835053658
48420000000,-9.651265941,-8.836207023
48430000000,-9.653435256,-8.937307618
48440000000,-9.655604714,-8.886952626
48450000000,-9.657774315,-8.900039228
48460000000,-9.659944059,-8.990864606
48470000000,-9.662113947,-9.017125943
48480000000,-9.664283978,-9.077320421
48490000000,-9.666454151,-9.117045221
48500000000,-9.668624468,-9.193998444
48510000000,-9.670794929,-9.176891927
48520000000,-9.672965532,-9.281148084
48530000000,-9.675136278,-9.369689599
48540000000,-9.677307168,-9.392039157
48550000000,-9.6794782,-9.423819443
48560000000,-9.681649376,-9.552053142
48570000000,-9.683820695,-9.583562938
48580000000,-9.685992157,-9.60627141
48590000000,-9.688163763,-9.685383089
48600000000,-9.690335511,-9.751164439
48610000000,-9.692507403,-9.814877094
48620000000,-9.694679437,-9.84548269
48630000000,-9.696851615,-9.84004286
48640000000,-9.699023936,-9.825419239
48650000000,-9.7011964,-9.857473461
48660000000,-9.703369007,-9.899867161
48670000000,-9.705541758,-9.835272931
48680000000,-9.707714651,-9.864432497
48690000000,-9.709887688,-9.855214481
48700000000,-9.712060868,-9.808587564
48710000000,-9.714234191,-9.788820427
48720000000,-9.716407657,-9.778881753
48730000000,-9.718581266,-9.838740221
48740000000,-9.720755018,-9.710264514
48750000000,-9.722928914,-9.695820175
48760000000,-9.725102953,-9.740493328
48770000000,-9.727277135,-9.712186425
48780000000,-9.729451459,-9.794197925
48790000000,-9.731625928,-9.77502629
48800000000,-9.733800539,-9.937069982
48810000000,-9.735975293,-9.985127463
48820000000,-9.738150191,-10.12869719
48830000000,-9.740325231,-10.24277766
48840000000,-9.742500415,-10.32591089
48850000000,-9.744675742,-10.39636817
48860000000,-9.746851212,-10.59344472
48870000000,-9.749026825,-10.75213575
48880000000,-9.751202582,-10.91283647
48890000000,-9.753378481,-10.96444209
48900000000,-9.755554524,-11.16794782
48910000000,-9.75773071,-11.23304888
48920000000,-9.759907039,-11.25003126
48930000000,-9.762083511,-11.39499532
48940000000,-9.764260126,-11.36339481
48950000000,-9.766436885,-11.34198303
48960000000,-9.768613786,-11.39691326
48970000000,-9.770790831,-11.39073879
48980000000,-9.772968019,-11.42891292
48990000000,-9.775145349,-11.38268893
49000000000,-9.777322824,-11.33352057
49010000000,-9.779500441,-11.34938406
49020000000,-9.781678201,-11.18268806
49030000000,-9.783856105,-11.15794378
49040000000,-9.786034151,-11.06196242
49050000000,-9.788212341,-10.96065518
49060000000,-9.790390674,-10.88023326
49070000000,-9.79256915,-10.88870787
49080000000,-9.794747769,-10.7093902
49090000000,-9.796926532,-10.78749089
49100000000,-9.799105437,-10.77711815
49110000000,-9.801284486,-10.72027957
49120000000,-9.803463678,-10.8653827
49130000000,-9.805643013,-10.91813514
49140000000,-9.807822491,-11.00164445
49150000000,-9.810002112,-11.07891821
49160000000,-9.812181876,-11.22876399
49170000000,-9.814361784,-11.35398898
49180000000,-9.816541834,-11.42249488
49190000000,-9.818722028,-11.61157925
49200000000,-9.820902365,-11.63613954
49210000000,-9.823082845,-11.87737322
49220000000,-9.825263468,-11.88167775
49230000000,-9.827444235,-11.8848506
49240000000,-9.829625144,-12.04408922
49250000000,-9.831806197,-12.03529099
49260000000,-9.833987393,-12.19004197
49270000000,-9.836168732,-12.10230561
49280000000,-9.838350214,-12.13444266
49290000000,-9.840531839,-12.03351389
49300000000,-9.842713607,-11.97728006
49310000000,-9.844895519,-11.91920193
49320000000,-9.847077573,-11.88884027
49330000000,-9.849259771,-11.77105583
49340000000,-9.851442112,-11.50112017
49350000000,-9.853624596,-11.51847083
49360000000,-9.855807223,-11.33807029
49370000000,-9.857989994,-11.26358109
49380000000,-9.860172907,-11.14576574
49390000000,-9.862355964,-10.96408679
49400000000,-9.864539164,-10.92250675
49410000000,-9.866722507,-10.81268817
49420000000,-9.868905993,-10.71119128
49430000000,-9.871089622,-10.70552142
49440000000,-9.873273394,-10.67462748
49450000000,-9.87545731,-10.72265583
49460000000,-9.877641368,-10.78855281
49470000000,-9.87982557,-10.75996477
49480000000,-9.882009915,-10.94443806
49490000000,-9.884194403,-10.97161904
49500000000,-9.886379034,-11.10335408
49510000000,-9.888563809,-11.16591554
49520000000,-9.890748726,-11.2679508
49530000000,-9.892933787,-11.31852067
49540000000,-9.895118991,-11.35438598
49550000000,-9.897304337,-11.39860756
49560000000,-9.899489828,-11.4905462
49570000000,-9.901675461,-11.46336275
49580000000,-9.903861237,-11.46361802
49590000000,-9.906047157,-11.37716386
49600000000,-9.908233219,-11.42077141
49610000000,-9.910419425,-11.31906908
49620000000,-9.912605774,-11.2690849
49630000000,-9.914792266,-11.16394691
49640000000,-9.916978901,-11.10438311
49650000000,-9.919165679,-10.98002156
49660000000,-9.921352601,-10.81859026
49670000000,-9.923539665,-10.81921828
49680000000,-9.925726873,-10.58498248
49690000000,-9.927914224,-10.55892696
49700000000,-9.930101718,-10.44370087
49710000000,-9.932289355,-10.32085334
49720000000,-9.934477136,-10.16933353
49730000000,-9.936665059,-10.03659059
49740000000,-9.938853126,-9.974273652
49750000000,-9.941041336,-9.917831872
49760000000,-9.943229688,-9.768802078
49770000000,-9.945418184,-9.826570337
49780000000,-9.947606824,-9.787709639
49790000000,-9.949795606,-9.726792974
49800000000,-9.951984531,-9.822993332
49810000000,-9.9541736,-9.760983702
49820000000,-9.956362812,-9.813937076
49830000000,-9.958552167,-9.838526442
49840000000,-9.960741665,-9.910826986
49850000000,-9.962931306,-9.909244268
49860000000,-9.96512109,-9.982806033
49870000000,-9.967311018,-10.03254053
49880000000,-9.969501088,-9.980176006
49890000000,-9.971691302,-10.06154071
49900000000,-9.973881659,-10.0223629
49910000000,-9.976072159,-10.14587081
49920000000,-9.978262802,-10.11269257
49930000000,-9.980453588,-10.13453984
49940000000,-9.982644518,-10.11009239
49950000000,-9.984835591,-10.1054263
49960000000,-9.987026806,-10.07871766
49970000000,-9.989218165,-10.04254256
49980000000,-9.991409667,-10.01387709
49990000000,-9.993601312,-10.03269734
50000000000,-9.995793101,-9.951779386
50010000000,-9.997985032,
50020000000,-10.00017711,
50030000000,-10.00236932,
50040000000,-10.00456169,
50050000000,-10.00675419,
50060000000,-10.00894684,
50070000000,-10.01113963,
50080000000,-10.01333256,
50090000000,-10.01552564,
50100000000,-10.01771886,
50110000000,-10.01991222,
50120000000,-10.02210573,
50130000000,-10.02429937,
50140000000,-10.02649317,
50150000000,-10.0286871,
50160000000,-10.03088118,
50170000000,-10.0330754,
50180000000,-10.03526977,
50190000000,-10.03746428,
50200000000,-10.03965893,
50210000000,-10.04185372,
50220000000,-10.04404866,
50230000000,-10.04624374,
50240000000,-10.04843896,
50250000000,-10.05063433,
50260000000,-10.05282984,
50270000000,-10.05502549,
50280000000,-10.05722129,
50290000000,-10.05941723,
50300000000,-10.06161331,
50310000000,-10.06380954,
50320000000,-10.06600591,
50330000000,-10.06820242,
50340000000,-10.07039907,
50350000000,-10.07259587,
50360000000,-10.07479281,
50370000000,-10.0769899,
50380000000,-10.07918712,
50390000000,-10.0813845,
50400000000,-10.08358201,
50410000000,-10.08577967,
50420000000,-10.08797747,
50430000000,-10.09017541,
50440000000,-10.0923735,
50450000000,-10.09457173,
50460000000,-10.0967701,
50470000000,-10.09896862,
50480000000,-10.10116727,
50490000000,-10.10336608,
50500000000,-10.10556502,
50510000000,-10.10776411,
50520000000,-10.10996334,
50530000000,-10.11216272,
50540000000,-10.11436224,
50550000000,-10.1165619,
50560000000,-10.1187617,
50570000000,-10.12096165,
50580000000,-10.12316174,
50590000000,-10.12536197,
50600000000,-10.12756235,
50610000000,-10.12976287,
50620000000,-10.13196353,
50630000000,-10.13416434,
50640000000,-10.13636529,
50650000000,-10.13856638,
50660000000,-10.14076762,
50670000000,-10.142969,
50680000000,-10.14517052,
50690000000,-10.14737218,
50700000000,-10.14957399,
50710000000,-10.15177594,
50720000000,-10.15397804,
50730000000,-10.15618027,
50740000000,-10.15838266,
50750000000,-10.16058518,
50760000000,-10.16278785,
50770000000,-10.16499066,
50780000000,-10.16719361,
50790000000,-10.16939671,
50800000000,-10.17159995,
50810000000,-10.17380333,
50820000000,-10.17600686,
50830000000,-10.17821052,
50840000000,-10.18041434,
50850000000,-10.18261829,
50860000000,-10.18482239,
50870000000,-10.18702663,
50880000000,-10.18923102,
50890000000,-10.19143555,
50900000000,-10.19364022,
50910000000,-10.19584503,
50920000000,-10.19804999,
50930000000,-10.20025509,
50940000000,-10.20246033,
50950000000,-10.20466572,
50960000000,-10.20687125,
50970000000,-10.20907692,
50980000000,-10.21128274,
50990000000,-10.2134887,
51000000000,-10.2156948,
51010000000,-10.21790105,
51020000000,-10.22010743,
51030000000,-10.22231397,
51040000000,-10.22452064,
51050000000,-10.22672746,
51060000000,-10.22893442,
51070000000,-10.23114153,
51080000000,-10.23334877,
51090000000,-10.23555616,
51100000000,-10.2377637,
51110000000,-10.23997138,
51120000000,-10.2421792,
51130000000,-10.24438716,
51140000000,-10.24659527,
51150000000,-10.24880352,
51160000000,-10.25101191,
51170000000,-10.25322044,
51180000000,-10.25542912,
51190000000,-10.25763795,
51200000000,-10.25984691,
51210000000,-10.26205602,
51220000000,-10.26426527,
51230000000,-10.26647467,
51240000000,-10.2686842,
51250000000,-10.27089388,
51260000000,-10.27310371,
51270000000,-10.27531368,
51280000000,-10.27752379,
51290000000,-10.27973404,
51300000000,-10.28194444,
51310000000,-10.28415498,
51320000000,-10.28636566,
51330000000,-10.28857649,
51340000000,-10.29078746,
51350000000,-10.29299857,
51360000000,-10.29520982,
51370000000,-10.29742122,
51380000000,-10.29963276,
51390000000,-10.30184445,
51400000000,-10.30405628,
51410000000,-10.30626825,
51420000000,-10.30848036,
51430000000,-10.31069262,
51440000000,-10.31290502,
51450000000,-10.31511757,
51460000000,-10.31733025,
51470000000,-10.31954308,
51480000000,-10.32175606,
51490000000,-10.32396917,
51500000000,-10.32618243,
51510000000,-10.32839584,
51520000000,-10.33060938,
51530000000,-10.33282307,
51540000000,-10.3350369,
51550000000,-10.33725088,
51560000000,-10.339465,
51570000000,-10.34167926,
51580000000,-10.34389366,
51590000000,-10.34610821,
51600000000,-10.3483229,
51610000000,-10.35053774,
51620000000,-10.35275271,
51630000000,-10.35496783,
51640000000,-10.3571831,
51650000000,-10.35939851,
51660000000,-10.36161406,
51670000000,-10.36382975,
51680000000,-10.36604558,
51690000000,-10.36826156,
51700000000,-10.37047769,
51710000000,-10.37269395,
51720000000,-10.37491036,
51730000000,-10.37712691,
51740000000,-10.37934361,
51750000000,-10.38156045,
51760000000,-10.38377743,
51770000000,-10.38599455,
51780000000,-10.38821182,
51790000000,-10.39042923,
51800000000,-10.39264678,
51810000000,-10.39486448,
51820000000,-10.39708232,
51830000000,-10.3993003,
51840000000,-10.40151843,
51850000000,-10.4037367,
51860000000,-10.40595511,
51870000000,-10.40817367,
51880000000,-10.41039237,
51890000000,-10.41261121,
51900000000,-10.4148302,
51910000000,-10.41704932,
51920000000,-10.4192686,
51930000000,-10.42148801,
51940000000,-10.42370757,
51950000000,-10.42592727,
51960000000,-10.42814711,
51970000000,-10.4303671,
51980000000,-10.43258723,
51990000000,-10.43480751,
52000000000,-10.43702792,
52010000000,-10.43924848,
52020000000,-10.44146918,
52030000000,-10.44369003,
52040000000,-10.44591102,
52050000000,-10.44813215,
52060000000,-10.45035343,
52070000000,-10.45257485,
52080000000,-10.45479641,
52090000000,-10.45701811,
52100000000,-10.45923996,
52110000000,-10.46146195,
52120000000,-10.46368409,
52130000000,-10.46590637,
52140000000,-10.46812879,
52150000000,-10.47035135,
52160000000,-10.47257406,
52170000000,-10.47479691,
52180000000,-10.4770199,
52190000000,-10.47924304,
52200000000,-10.48146632,
52210000000,-10.48368974,
52220000000,-10.48591331,
52230000000,-10.48813701,
52240000000,-10.49036087,
52250000000,-10.49258486,
52260000000,-10.494809,
52270000000,-10.49703328,
52280000000,-10.49925771,
52290000000,-10.50148227,
52300000000,-10.50370699,
52310000000,-10.50593184,
52320000000,-10.50815684,
52330000000,-10.51038198,
52340000000,-10.51260726,
52350000000,-10.51483269,
52360000000,-10.51705826,
52370000000,-10.51928397,
52380000000,-10.52150983,
52390000000,-10.52373583,
52400000000,-10.52596197,
52410000000,-10.52818825,
52420000000,-10.53041468,
52430000000,-10.53264126,
52440000000,-10.53486797,
52450000000,-10.53709483,
52460000000,-10.53932183,
52470000000,-10.54154897,
52480000000,-10.54377626,
52490000000,-10.54600369,
52500000000,-10.54823127,
52510000000,-10.55045898,
52520000000,-10.55268684,
52530000000,-10.55491485,
52540000000,-10.55714299,
52550000000,-10.55937128,
52560000000,-10.56159972,
52570000000,-10.56382829,
52580000000,-10.56605701,
52590000000,-10.56828587,
52600000000,-10.57051488,
52610000000,-10.57274403,
52620000000,-10.57497332,
52630000000,-10.57720275,
52640000000,-10.57943233,
52650000000,-10.58166205,
52660000000,-10.58389192,
52670000000,-10.58612192,
52680000000,-10.58835207,
52690000000,-10.59058237,
52700000000,-10.5928128,
52710000000,-10.59504338,
52720000000,-10.59727411,
52730000000,-10.59950497,
52740000000,-10.60173598,
52750000000,-10.60396713,
52760000000,-10.60619843,
52770000000,-10.60842987,
52780000000,-10.61066145,
52790000000,-10.61289318,
52800000000,-10.61512504,
52810000000,-10.61735705,
52820000000,-10.61958921,
52830000000,-10.62182151,
52840000000,-10.62405395,
52850000000,-10.62628653,
52860000000,-10.62851926,
52870000000,-10.63075213,
52880000000,-10.63298514,
52890000000,-10.6352183,
52900000000,-10.6374516,
52910000000,-10.63968504,
52920000000,-10.64191863,
52930000000,-10.64415236,
52940000000,-10.64638623,
52950000000,-10.64862024,
52960000000,-10.6508544,
52970000000,-10.6530887,
52980000000,-10.65532315,
52990000000,-10.65755774,
53000000000,-10.65979247,
53010000000,-10.66202734,
53020000000,-10.66426236,
53030000000,-10.66649752,
53040000000,-10.66873282,
53050000000,-10.67096827,
53060000000,-10.67320386,
53070000000,-10.67543959,
53080000000,-10.67767547,
53090000000,-10.67991149,
53100000000,-10.68214765,
53110000000,-10.68438395,
53120000000,-10.6866204,
53130000000,-10.688857,
53140000000,-10.69109373,
53150000000,-10.69333061,
53160000000,-10.69556763,
53170000000,-10.69780479,
53180000000,-10.7000421,
53190000000,-10.70227955,
53200000000,-10.70451715,
53210000000,-10.70675488,
53220000000,-10.70899276,
53230000000,-10.71123079,
53240000000,-10.71346895,
53250000000,-10.71570726,
53260000000,-10.71794571,
53270000000,-10.72018431,
53280000000,-10.72242305,
53290000000,-10.72466193,
53300000000,-10.72690096,
53310000000,-10.72914013,
53320000000,-10.73137944,
53330000000,-10.73361889,
53340000000,-10.73585849,
53350000000,-10.73809823,
53360000000,-10.74033811,
53370000000,-10.74257814,
53380000000,-10.74481831,
53390000000,-10.74705863,
53400000000,-10.74929908,
53410000000,-10.75153968,
53420000000,-10.75378043,
53430000000,-10.75602131,
53440000000,-10.75826234,
53450000000,-10.76050351,
53460000000,-10.76274483,
53470000000,-10.76498629,
53480000000,-10.76722789,
53490000000,-10.76946963,
53500000000,-10.77171152,
53510000000,-10.77395355,
53520000000,-10.77619573,
53530000000,-10.77843804,
53540000000,-10.78068051,
53550000000,-10.78292311,
53560000000,-10.78516586,
53570000000,-10.78740875,
53580000000,-10.78965178,
53590000000,-10.79189496,
53600000000,-10.79413828,
53610000000,-10.79638174,
53620000000,-10.79862534,
53630000000,-10.80086909,
53640000000,-10.80311299,
53650000000,-10.80535702,
53660000000,-10.8076012,
53670000000,-10.80984552,
53680000000,-10.81208998,
53690000000,-10.81433459,
53700000000,-10.81657934,
53710000000,-10.81882424,
53720000000,-10.82106927,
53730000000,-10.82331446,
53740000000,-10.82555978,
53750000000,-10.82780525,
53760000000,-10.83005086,
53770000000,-10.83229661,
53780000000,-10.8345425,
53790000000,-10.83678854,
53800000000,-10.83903473,
53810000000,-10.84128105,
53820000000,-10.84352752,
53830000000,-10.84577413,
53840000000,-10.84802089,
53850000000,-10.85026778,
53860000000,-10.85251483,
53870000000,-10.85476201,
53880000000,-10.85700934,
53890000000,-10.85925681,
53900000000,-10.86150442,
53910000000,-10.86375218,
53920000000,-10.86600008,
53930000000,-10.86824812,
53940000000,-10.87049631,
53950000000,-10.87274464,
53960000000,-10.87499311,
53970000000,-10.87724173,
53980000000,-10.87949049,
53990000000,-10.88173939,
54000000000,-10.88398843,
54010000000,-10.88623762,
54020000000,-10.88848695,
54030000000,-10.89073643,
54040000000,-10.89298605,
54050000000,-10.89523581,
54060000000,-10.89748571,
54070000000,-10.89973576,
54080000000,-10.90198595,
54090000000,-10.90423628,
54100000000,-10.90648676,
54110000000,-10.90873738,
54120000000,-10.91098814,
54130000000,-10.91323905,
54140000000,-10.9154901,
54150000000,-10.91774129,
54160000000,-10.91999262,
54170000000,-10.9222441,
54180000000,-10.92449572,
54190000000,-10.92674749,
54200000000,-10.9289994,
54210000000,-10.93125145,
54220000000,-10.93350364,
54230000000,-10.93575598,
54240000000,-10.93800846,
54250000000,-10.94026108,
54260000000,-10.94251385,
54270000000,-10.94476676,
54280000000,-10.94701981,
54290000000,-10.94927301,
54300000000,-10.95152635,
54310000000,-10.95377983,
54320000000,-10.95603346,
54330000000,-10.95828723,
54340000000,-10.96054114,
54350000000,-10.96279519,
54360000000,-10.96504939,
54370000000,-10.96730373,
54380000000,-10.96955822,
54390000000,-10.97181285,
54400000000,-10.97406762,
54410000000,-10.97632253,
54420000000,-10.97857759,
54430000000,-10.98083279,
54440000000,-10.98308813,
54450000000,-10.98534362,
54460000000,-10.98759925,
54470000000,-10.98985502,
54480000000,-10.99211094,
54490000000,-10.994367,
54500000000,-10.9966232,
54510000000,-10.99887955,
54520000000,-11.00113603,
54530000000,-11.00339267,
54540000000,-11.00564944,
54550000000,-11.00790636,
54560000000,-11.01016342,
54570000000,-11.01242062,
54580000000,-11.01467797,
54590000000,-11.01693546,
54600000000,-11.0191931,
54610000000,-11.02145087,
54620000000,-11.02370879,
54630000000,-11.02596686,
54640000000,-11.02822506,
54650000000,-11.03048341,
54660000000,-11.0327419,
54670000000,-11.03500054,
54680000000,-11.03725932,
54690000000,-11.03951824,
54700000000,-11.04177731,
54710000000,-11.04403651,
54720000000,-11.04629587,
54730000000,-11.04855536,
54740000000,-11.050815,
54750000000,-11.05307478,
54760000000,-11.0553347,
54770000000,-11.05759477,
54780000000,-11.05985498,
54790000000,-11.06211533,
54800000000,-11.06437583,
54810000000,-11.06663647,
54820000000,-11.06889725,
54830000000,-11.07115818,
54840000000,-11.07341925,
54850000000,-11.07568046,
54860000000,-11.07794182,
54870000000,-11.08020331,
54880000000,-11.08246496,
54890000000,-11.08472674,
54900000000,-11.08698867,
54910000000,-11.08925074,
54920000000,-11.09151295,
54930000000,-11.09377531,
54940000000,-11.09603781,
54950000000,-11.09830046,
54960000000,-11.10056324,
54970000000,-11.10282617,
54980000000,-11.10508925,
54990000000,-11.10735246,
55000000000,-11.10961582,
55010000000,-11.11187932,
55020000000,-11.11414297,
55030000000,-11.11640676,
55040000000,-11.11867069,
55050000000,-11.12093477,
55060000000,-11.12319898,
55070000000,-11.12546335,
55080000000,-11.12772785,
55090000000,-11.1299925,
55100000000,-11.13225729,
55110000000,-11.13452222,
55120000000,-11.1367873,
55130000000,-11.13905252,
55140000000,-11.14131788,
55150000000,-11.14358339,
55160000000,-11.14584904,
55170000000,-11.14811483,
55180000000,-11.15038077,
55190000000,-11.15264685,
55200000000,-11.15491307,
55210000000,-11.15717944,
55220000000,-11.15944594,
55230000000,-11.1617126,
55240000000,-11.16397939,
55250000000,-11.16624633,
55260000000,-11.16851341,
55270000000,-11.17078063,
55280000000,-11.173048,
55290000000,-11.17531551,
55300000000,-11.17758317,
55310000000,-11.17985096,
55320000000,-11.1821189,
55330000000,-11.18438699,
55340000000,-11.18665521,
55350000000,-11.18892358,
55360000000,-11.19119209,
55370000000,-11.19346075,
55380000000,-11.19572955,
55390000000,-11.19799849,
55400000000,-11.20026758,
55410000000,-11.2025368,
55420000000,-11.20480618,
55430000000,-11.20707569,
55440000000,-11.20934535,
55450000000,-11.21161515,
55460000000,-11.21388509,
55470000000,-11.21615518,
55480000000,-11.21842541,
55490000000,-11.22069578,
55500000000,-11.2229663,
55510000000,-11.22523696,
55520000000,-11.22750776,
55530000000,-11.22977871,
55540000000,-11.2320498,
55550000000,-11.23432103,
55560000000,-11.23659241,
55570000000,-11.23886392,
55580000000,-11.24113559,
55590000000,-11.24340739,
55600000000,-11.24567934,
55610000000,-11.24795143,
55620000000,-11.25022366,
55630000000,-11.25249604,
55640000000,-11.25476856,
55650000000,-11.25704123,
55660000000,-11.25931403,
55670000000,-11.26158698,
55680000000,-11.26386007,
55690000000,-11.26613331,
55700000000,-11.26840669,
55710000000,-11.27068021,
55720000000,-11.27295388,
55730000000,-11.27522769,
55740000000,-11.27750164,
55750000000,-11.27977573,
55760000000,-11.28204997,
55770000000,-11.28432435,
55780000000,-11.28659888,
55790000000,-11.28887355,
55800000000,-11.29114836,
55810000000,-11.29342331,
55820000000,-11.29569841,
55830000000,-11.29797365,
55840000000,-11.30024903,
55850000000,-11.30252456,
55860000000,-11.30480023,
55870000000,-11.30707604,
55880000000,-11.309352,
55890000000,-11.3116281,
55900000000,-11.31390434,
55910000000,-11.31618072,
55920000000,-11.31845725,
55930000000,-11.32073392,
55940000000,-11.32301074,
55950000000,-11.3252877,
55960000000,-11.3275648,
55970000000,-11.32984204,
55980000000,-11.33211943,
55990000000,-11.33439696,
56000000000,-11.33667463,
56010000000,-11.33895245,
56020000000,-11.34123041,
56030000000,-11.34350851,
56040000000,-11.34578676,
56050000000,-11.34806515,
56060000000,-11.35034368,
56070000000,-11.35262236,
56080000000,-11.35490118,
56090000000,-11.35718014,
56100000000,-11.35945924,
56110000000,-11.36173849,
56120000000,-11.36401788,
56130000000,-11.36629742,
56140000000,-11.36857709,
56150000000,-11.37085692,
56160000000,-11.37313688,
56170000000,-11.37541699,
56180000000,-11.37769724,
56190000000,-11.37997763,
56200000000,-11.38225817,
56210000000,-11.38453885,
56220000000,-11.38681967,
56230000000,-11.38910063,
56240000000,-11.39138174,
56250000000,-11.393663,
56260000000,-11.39594439,
56270000000,-11.39822593,
56280000000,-11.40050761,
56290000000,-11.40278944,
56300000000,-11.4050714,
56310000000,-11.40735352,
56320000000,-11.40963577,
56330000000,-11.41191817,
56340000000,-11.41420071,
56350000000,-11.41648339,
56360000000,-11.41876622,
56370000000,-11.42104919,
56380000000,-11.4233323,
56390000000,-11.42561556,
56400000000,-11.42789896,
56410000000,-11.4301825,
56420000000,-11.43246618,
56430000000,-11.43475001,
56440000000,-11.43703399,
56450000000,-11.4393181,
56460000000,-11.44160236,
56470000000,-11.44388676,
56480000000,-11.4461713,
56490000000,-11.44845599,
56500000000,-11.45074082,
56510000000,-11.4530258,
56520000000,-11.45531091,
56530000000,-11.45759617,
56540000000,-11.45988158,
56550000000,-11.46216712,
56560000000,-11.46445281,
56570000000,-11.46673865,
56580000000,-11.46902462,
56590000000,-11.47131074,
56600000000,-11.473597,
56610000000,-11.47588341,
56620000000,-11.47816996,
56630000000,-11.48045665,
56640000000,-11.48274348,
56650000000,-11.48503046,
56660000000,-11.48731758,
56670000000,-11.48960485,
56680000000,-11.49189225,
56690000000,-11.4941798,
56700000000,-11.4964675,
56710000000,-11.49875533,
56720000000,-11.50104331,
56730000000,-11.50333144,
56740000000,-11.5056197,
56750000000,-11.50790811,
56760000000,-11.51019667,
56770000000,-11.51248536,
56780000000,-11.5147742,
56790000000,-11.51706318,
56800000000,-11.51935231,
56810000000,-11.52164157,
56820000000,-11.52393099,
56830000000,-11.52622054,
56840000000,-11.52851024,
56850000000,-11.53080008,
56860000000,-11.53309006,
56870000000,-11.53538019,
56880000000,-11.53767046,
56890000000,-11.53996087,
56900000000,-11.54225143,
56910000000,-11.54454213,
56920000000,-11.54683297,
56930000000,-11.54912396,
56940000000,-11.55141509,
56950000000,-11.55370636,
56960000000,-11.55599777,
56970000000,-11.55828933,
56980000000,-11.56058103,
56990000000,-11.56287288,
57000000000,-11.56516487,
